CustomerID,Recency,Frequency,Monetary,Segment
21392,16,1,10216.92,
21393,9,24,13030.85,
21394,43,7,2137.89,
21395,48,5,645.14,
21396,7,1,10.0,
21397,89,1,10.0,
21398,263,1,169.08,
21399,17,8,22174.15,
21400,168,5,10.0,
21401,15,17,18777.32,
21402,97,1,641.84,
21403,78,2,1855.35,
21404,55,1,885.0,
21405,233,1,1122.9,
21406,39,7,10.0,
21407,261,1,193.48,
21408,76,1,145.63,
21409,266,1,215.37,
21410,238,1,198.25,
21411,19,9,16618.32,
21412,301,1,154.21,
21413,14,10,10.0,
21414,38,5,1778.21,
21415,179,4,89.78,
21416,75,1,141.05,
21417,215,1,206.98,
21418,119,1,10.0,
21419,13,9,10.0,
21420,103,1,207.35,
21421,66,1,1033.42,
21422,165,1,184.56,
21423,25,9,32594.56,
21424,23,16,5700.36,
21425,68,1,10.0,
21426,59,1,3034.71,
21427,120,4,742.55,
21428,303,1,231.41,
21429,199,1,172.07,
21430,290,1,142.44,
21431,12,2,2453.01,
21432,44,1,1437.81,
21433,21,1,9266.11,
21434,154,2,1670.79,
21435,148,1,128.79,
21436,57,1,10.0,
21437,21,4,986.09,
21438,109,1,10.0,
21439,115,1,2127.96,
21440,11,2,2190.93,
21441,1,1,2793.17,
21442,51,2,10.0,
21443,231,1,173.48,
21444,149,1,3611.36,
21445,264,1,210.4,
21446,20,7,677.51,
21447,110,1,1882.12,
21448,39,3,4816.67,
21449,97,1,10.0,
21450,51,4,3792.71,
21451,14,10,10.0,
21452,3,27,10.0,
21453,31,2,10.0,
21454,48,3,10.0,
21455,144,4,2016.26,
21456,160,2,4121.28,
21457,52,2,8174.01,
21458,180,1,135.88,
21459,120,2,10.0,
21460,1,7,10.0,
21461,24,2,5127.57,
21462,275,1,253.09,
21463,20,2,10.0,
21464,100,5,2010.2,
21465,98,1,2863.88,
21466,8,2,8703.93,
21467,31,1,870.02,
21468,29,6,3886.79,
21469,186,1,286.94,
21470,79,1,3478.02,
21471,129,1,1256.86,
21472,97,1,978.2,
21473,60,3,1812.64,
21474,84,2,991.84,
21475,289,1,138.61,
21476,202,1,360.77,
21477,168,4,1925.67,
21478,16,8,4865.76,
21479,12,14,10.0,
21480,197,1,298.27,
21481,158,3,2536.17,
21482,25,6,1396.69,
21483,20,5,1181.87,
21484,1,2,7450.16,
21485,304,1,256.12,
21486,48,3,10.0,
21487,6,14,22534.9,
21488,51,2,371.94,
21489,15,1,3333.73,
21490,6,16,9507.64,
21491,237,1,242.23,
21492,48,2,2110.61,
21493,152,2,1480.68,
21494,143,1,10.0,
21495,26,1,2644.61,
21496,18,1,10.0,
21497,12,15,25821.89,
21498,67,2,1834.16,
21499,199,1,286.27,
21500,162,5,1662.32,
21501,52,1,2980.56,
21502,19,1,3657.52,
21503,92,5,2688.85,
21504,36,3,1921.48,
21505,190,1,2357.08,
21506,10,21,10.0,
21507,25,2,3353.65,
21508,126,1,579.34,
21509,107,4,2609.29,
21510,9,1,7268.24,
21511,150,1,1925.6,
21512,181,1,277.18,
21513,104,1,274.55,
21514,15,28,10.0,
21515,22,17,18145.47,
21516,226,1,186.29,
21517,76,2,10.0,
21518,17,2,4354.87,
21519,60,1,10.0,
21520,180,1,304.14,
21521,221,1,249.07,
21522,32,2,2189.94,
21523,164,3,2723.11,
21524,42,1,10.0,
21525,8,20,22526.14,
21526,111,4,377.9,
21527,34,3,3594.14,
21528,13,14,10.0,
21529,132,1,2094.25,
21530,339,1,167.15,
21531,18,7,13790.71,
21532,125,1,257.54,
21533,158,1,893.1,
21534,219,1,259.27,
21535,226,1,225.3,
21536,214,1,294.06,
21537,11,15,10895.19,
21538,129,1,1758.99,
21539,45,1,582.25,
21540,17,1,609.12,
21541,7,18,11876.49,
21542,233,1,240.59,
21543,198,1,195.82,
21544,13,2,5061.28,
21545,13,17,12933.11,
21546,15,2,2783.72,
21547,189,1,10.0,
21548,49,8,10.0,
21549,89,1,538.93,
21550,1,1,790.13,
21551,199,1,176.06,
21552,12,5,10.0,
21553,167,1,1604.81,
21554,17,1,10.0,
21555,113,2,10.0,
21556,15,12,2439.06,
21557,219,2,1945.13,
21558,88,1,10.0,
21559,18,1,14934.93,
21560,113,1,1292.69,
21561,167,1,253.22,
21562,11,8,12838.83,
21563,241,1,185.05,
21564,172,1,10.0,
21565,10,13,4902.97,
21566,23,4,915.31,
21567,109,2,216.21,
21568,90,1,1357.49,
21569,3,3,4372.94,
21570,70,1,835.45,
21571,120,6,10.0,
21572,153,4,190.39,
21573,98,1,10.0,
21574,99,1,41.38,
21575,1,1,2527.93,
21576,21,2,2065.45,
21577,22,1,10.0,
21578,171,1,10.0,
21579,15,15,10.0,
21580,81,1,1722.01,
21581,10,11,1477.32,
21582,93,1,1228.63,
21583,10,1,1811.05,
21584,13,8,10.0,
21585,28,2,10.0,
21586,16,5,12625.13,
21587,7,17,6249.81,
21588,150,1,10.0,
21589,16,16,9377.11,
21590,80,1,10.0,
21591,47,1,274.08,
21592,14,2,4890.22,
21593,124,1,2256.94,
21594,153,1,1110.26,
21595,18,2,10.0,
21596,71,2,95.68,
21597,12,7,5180.37,
21598,9,5,4263.99,
21599,142,1,1016.58,
21600,13,1,511.23,
21601,218,1,10.0,
21602,120,1,4715.98,
21603,30,2,1021.28,
21604,274,1,278.21,
21605,1,23,10.0,
21606,61,5,1688.29,
21607,52,4,1079.16,
21608,249,1,309.83,
21609,183,1,339.25,
21610,20,2,1275.6,
21611,136,4,2069.29,
21612,83,1,695.1,
21613,8,10,2578.69,
21614,14,11,5921.4,
21615,160,3,10.0,
21616,61,5,10.0,
21617,49,2,1449.26,
21618,56,4,10.0,
21619,49,1,5476.09,
21620,73,2,1550.43,
21621,102,2,1176.55,
21622,228,4,2769.14,
21623,159,3,1535.86,
21624,12,10,1032.81,
21625,102,1,10.0,
21626,13,1,1659.51,
21627,53,1,1331.56,
21628,247,1,225.43,
21629,236,1,341.33,
21630,39,6,420.46,
21631,12,4,2287.97,
21632,210,1,206.99,
21633,35,1,1348.26,
21634,16,6,10.0,
21635,17,38,14100.39,
21636,48,4,6032.2,
21637,14,2,10.0,
21638,15,12,4777.93,
21639,41,1,572.98,
21640,103,5,5189.13,
21641,22,1,27037.57,
21642,12,10,8032.86,
21643,153,1,335.55,
21644,12,21,5707.62,
21645,242,1,200.35,
21646,45,1,7386.45,
21647,8,1,89.71,
21648,33,2,1015.12,
21649,262,1,235.67,
21650,27,2,1949.84,
21651,121,4,2931.68,
21652,141,1,909.14,
21653,88,1,523.68,
21654,7,14,9841.76,
21655,14,12,10.0,
21656,74,1,2002.06,
21657,174,1,206.36,
21658,3,18,8090.23,
21659,4,24,10.0,
21660,221,1,170.41,
21661,81,1,954.78,
21662,67,2,10.0,
21663,156,3,2616.82,
21664,167,1,249.5,
21665,236,1,264.0,
21666,25,1,10.0,
21667,176,3,4096.17,
21668,71,1,1380.22,
21669,33,3,10.0,
21670,91,2,10.0,
21671,324,1,151.94,
21672,140,1,203.9,
21673,7,17,8334.09,
21674,54,1,10.0,
21675,145,4,10.0,
21676,42,5,181.88,
21677,60,1,860.08,
21678,157,1,931.64,
21679,20,1,10.0,
21680,277,1,175.68,
21681,295,1,242.23,
21682,92,1,10.0,
21683,50,2,10.0,
21684,38,5,6036.18,
21685,34,1,505.76,
21686,201,1,172.7,
21687,83,1,10.0,
21688,263,1,305.8,
21689,93,1,283.63,
21690,18,1,2742.56,
21691,5,14,5645.04,
21692,96,1,194.94,
21693,20,5,10.0,
21694,11,16,19569.81,
21695,177,1,4007.1,
21696,25,2,7526.54,
21697,31,1,10.0,
21698,167,1,146.17,
21699,342,1,160.71,
21700,29,3,5188.85,
21701,181,2,4502.21,
21702,8,7,10.0,
21703,18,2,2354.99,
21704,23,2,10.0,
21705,272,1,168.84,
21706,89,1,1383.59,
21707,52,1,10.0,
21708,19,7,10.0,
21709,130,1,192.22,
21710,1,1,1039.25,
21711,233,1,165.94,
21712,1,1,127.07,
21713,31,7,10.0,
21714,147,1,316.19,
21715,2,8,3427.7,
21716,62,3,4710.23,
21717,227,1,227.75,
21718,161,4,5494.9,
21719,324,1,186.27,
21720,18,2,217.3,
21721,166,1,337.21,
21722,313,1,373.84,
21723,262,1,228.93,
21724,37,1,2301.76,
21725,153,1,310.77,
21726,130,2,1936.5,
21727,17,3,3768.65,
21728,10,1,10.0,
21729,18,2,3423.11,
21730,187,1,3427.67,
21731,45,7,1017.74,
21732,24,1,1415.2,
21733,19,7,7618.89,
21734,164,2,10.0,
21735,194,3,1705.28,
21736,199,2,10.0,
21737,245,1,287.57,
21738,74,1,791.61,
21739,46,7,1537.58,
21740,11,33,10847.79,
21741,173,1,10.0,
21742,11,4,19427.43,
21743,94,2,10.0,
21744,270,1,161.2,
21745,1,2,3532.86,
21746,88,1,4541.69,
21747,115,1,1244.2,
21748,25,6,2953.07,
21749,27,3,5275.53,
21750,263,1,362.37,
21751,5,10,2265.83,
21752,12,2,10.0,
21753,119,1,10.0,
21754,326,1,304.13,
21755,56,1,2215.6,
21756,340,1,340.78,
21757,116,1,4040.9,
21758,138,1,1370.93,
21759,104,1,10.0,
21760,21,1,14159.19,
21761,49,5,5666.7,
21762,279,1,230.36,
21763,274,1,318.24,
21764,232,1,223.86,
21765,235,1,266.49,
21766,25,6,6983.17,
21767,212,1,218.86,
21768,189,1,328.29,
21769,97,1,880.61,
21770,184,4,2157.06,
21771,170,1,3286.8,
21772,219,1,164.36,
21773,3,11,10.0,
21774,2,20,15625.37,
21775,18,2,1652.18,
21776,11,2,1633.28,
21777,176,4,2602.68,
21778,38,6,2482.86,
21779,202,1,284.03,
21780,230,1,194.09,
21781,258,1,213.42,
21782,237,1,384.05,
21783,151,2,1002.09,
21784,151,2,1258.75,
21785,40,6,3801.05,
21786,283,1,142.31,
21787,19,12,6745.66,
21788,125,1,10.0,
21789,7,23,10.0,
21790,28,3,5079.16,
21791,23,3,3148.88,
21792,17,1,683.98,
21793,20,6,5802.66,
21794,250,1,118.22,
21795,110,1,3962.53,
21796,117,2,10.0,
21797,14,4,1013.62,
21798,20,2,5066.18,
21799,107,1,1149.19,
21800,1,1,2624.13,
21801,38,3,3142.38,
21802,121,6,1313.42,
21803,138,1,3413.8,
21804,10,1,1434.6,
21805,208,1,72.71,
21806,109,1,966.46,
21807,13,2,3191.29,
21808,102,1,928.07,
21809,171,5,3833.98,
21810,43,9,3948.32,
21811,7,18,10.0,
21812,94,4,3670.0,
21813,16,2,10.0,
21814,68,2,1370.35,
21815,8,28,10767.62,
21816,151,3,2919.55,
21817,14,1,10.0,
21818,19,2,3457.26,
21819,154,1,259.6,
21820,107,5,1119.52,
21821,1,1,2092.73,
21822,45,7,2440.82,
21823,1,18,1588.65,
21824,14,32,10.0,
21825,146,4,176.18,
21826,231,1,245.39,
21827,37,1,683.17,
21828,13,13,13286.82,
21829,106,1,2477.97,
21830,206,1,378.25,
21831,18,1,10171.35,
21832,160,1,526.14,
21833,273,1,254.96,
21834,149,1,1885.21,
21835,13,4,13854.81,
21836,15,19,10.0,
21837,133,4,2058.98,
21838,161,4,10.0,
21839,28,1,9309.63,
21840,110,1,10.0,
21841,189,1,195.45,
21842,6,13,10.0,
21843,19,3,3753.75,
21844,233,1,296.92,
21845,165,6,3804.9,
21846,53,7,354.34,
21847,25,1,1203.42,
21848,24,2,5946.85,
21849,202,1,302.95,
21850,291,1,231.09,
21851,17,2,4890.33,
21852,9,24,17143.74,
21853,30,5,2391.98,
21854,6,5,1617.67,
21855,9,2,10.0,
21856,6,9,10.0,
21857,217,1,220.18,
21858,196,1,173.84,
21859,215,1,324.72,
21860,161,4,2254.28,
21861,40,1,2754.48,
21862,107,2,291.64,
21863,224,1,281.61,
21864,18,1,1776.13,
21865,162,2,2519.9,
21866,170,4,10.0,
21867,16,11,10.0,
21868,13,1,12269.23,
21869,20,2,10.0,
21870,17,1,14466.37,
21871,17,5,20511.42,
21872,33,3,10.0,
21873,15,20,5784.25,
21874,158,1,261.15,
21875,44,3,918.24,
21876,5,1,10.0,
21877,18,1,12314.86,
21878,62,6,567.25,
21879,47,9,4875.7,
21880,43,7,919.7,
21881,312,1,194.24,
21882,122,1,2567.44,
21883,254,1,235.51,
21884,17,12,10.0,
21885,19,1,763.65,
21886,240,1,290.82,
21887,56,1,2692.03,
21888,50,1,2027.8,
21889,124,2,10.0,
21890,18,22,8673.76,
21891,128,2,2414.13,
21892,15,1,1575.57,
21893,196,1,254.93,
21894,20,1,10.0,
21895,9,17,10.0,
21896,15,10,14371.32,
21897,105,3,10.0,
21898,16,21,21635.77,
21899,84,1,1187.76,
21900,34,8,1858.22,
21901,237,1,287.84,
21902,129,1,10.0,
21903,18,10,10.0,
21904,41,1,728.27,
21905,17,29,12278.06,
21906,13,1,875.53,
21907,102,1,770.19,
21908,1,1,10.0,
21909,28,3,2841.41,
21910,34,4,10.0,
21911,13,3,7005.28,
21912,16,11,10.0,
21913,11,7,473.41,
21914,225,1,137.14,
21915,184,1,2172.86,
21916,3,1,5693.17,
21917,38,3,3078.14,
21918,245,1,200.41,
21919,129,1,108.87,
21920,10,31,9922.56,
21921,81,2,1974.89,
21922,180,1,179.95,
21923,219,1,242.2,
21924,169,3,6469.64,
21925,177,1,208.85,
21926,177,1,3748.58,
21927,13,18,5311.87,
21928,18,1,2762.32,
21929,25,2,10.0,
21930,185,3,10.0,
21931,150,2,10.0,
21932,12,1,3463.17,
21933,12,2,8693.78,
21934,241,1,346.34,
21935,51,6,3669.52,
21936,17,2,683.3,
21937,104,4,1199.69,
21938,8,8,10.0,
21939,149,1,3389.23,
21940,5,17,10.0,
21941,126,1,1979.5,
21942,56,2,10.0,
21943,247,1,214.48,
21944,1,1,10.0,
21945,12,5,19650.17,
21946,99,1,2723.09,
21947,95,1,88.84,
21948,16,2,11672.28,
21949,202,1,252.95,
21950,20,3,432.48,
21951,25,22,5554.5,
21952,1,1,10.0,
21953,24,1,10.0,
21954,206,1,209.04,
21955,17,1,10.0,
21956,17,1,8332.69,
21957,388,1,254.65,
21958,326,1,245.73,
21959,55,2,700.29,
21960,150,2,2445.27,
21961,171,2,10.0,
21962,13,2,10.0,
21963,151,5,2232.1,
21964,131,2,863.51,
21965,25,2,10.0,
21966,18,5,10.0,
21967,5,16,10.0,
21968,28,4,3224.22,
21969,20,2,152.12,
21970,206,1,145.59,
21971,15,4,25612.85,
21972,122,1,177.29,
21973,7,2,1272.06,
21974,9,7,20143.76,
21975,8,1,22684.28,
21976,151,1,10.0,
21977,104,2,1343.13,
21978,6,13,712.49,
21979,55,7,3319.5,
21980,17,15,3130.27,
21981,237,1,227.07,
21982,61,1,10.0,
21983,125,1,1957.86,
21984,15,13,5563.32,
21985,205,1,179.81,
21986,8,2,10.0,
21987,141,1,352.54,
21988,224,1,302.02,
21989,110,1,1575.63,
21990,176,1,164.91,
21991,126,2,10.0,
21992,1,1,2596.74,
21993,128,3,2048.22,
21994,15,1,10.0,
21995,24,3,7740.27,
21996,91,1,10.0,
21997,316,1,197.42,
21998,146,1,684.39,
21999,16,2,8988.4,
22000,88,1,10.0,
22001,32,9,1308.26,
22002,1,1,2740.98,
22003,146,5,10.0,
22004,11,2,10.0,
22005,42,1,2840.08,
22006,131,1,614.97,
22007,14,1,10.0,
22008,160,1,233.78,
22009,15,2,10.0,
22010,9,17,6996.64,
22011,264,1,189.42,
22012,85,1,1247.09,
22013,260,1,244.52,
22014,46,7,3309.34,
22015,38,2,5662.15,
22016,126,1,174.51,
22017,139,1,196.14,
22018,113,3,3176.2,
22019,130,4,1315.43,
22020,90,1,1468.73,
22021,60,3,3640.37,
22022,9,12,8970.64,
22023,176,1,875.34,
22024,11,22,10765.23,
22025,55,1,3023.66,
22026,15,17,23716.43,
22027,246,1,294.81,
22028,254,1,181.43,
22029,49,3,2733.19,
22030,13,17,11389.61,
22031,11,2,4717.91,
22032,94,2,195.17,
22033,128,1,391.38,
22034,144,4,1418.93,
22035,179,4,3056.64,
22036,307,1,283.13,
22037,13,3,10.0,
22038,163,6,1391.48,
22039,142,1,1908.5,
22040,44,6,162.0,
22041,250,1,296.62,
22042,8,10,10.0,
22043,263,1,249.56,
22044,43,7,531.75,
22045,220,1,89.31,
22046,111,1,184.82,
22047,24,1,1243.19,
22048,124,1,10.0,
22049,17,2,10.0,
22050,85,1,10.0,
22051,14,1,3156.87,
22052,139,1,218.91,
22053,11,2,4035.43,
22054,21,8,3374.36,
22055,11,2,10.0,
22056,1,1,10.0,
22057,144,4,1229.34,
22058,19,3,3078.52,
22059,12,3,18349.31,
22060,295,1,219.41,
22061,137,1,10.0,
22062,167,5,3081.02,
22063,164,2,4967.15,
22064,9,2,6192.55,
22065,10,1,10.0,
22066,271,1,183.17,
22067,45,2,10.0,
22068,113,1,2740.49,
22069,154,2,5127.65,
22070,47,1,2958.88,
22071,207,2,588.34,
22072,180,1,2071.54,
22073,12,1,10.0,
22074,18,15,3315.5,
22075,14,18,13690.85,
22076,116,2,4373.72,
22077,16,13,231.15,
22078,11,9,14693.35,
22079,3,19,10.0,
22080,40,1,10.0,
22081,66,1,3431.55,
22082,51,3,10.0,
22083,3,23,8549.86,
22084,180,1,160.33,
22085,15,21,11952.07,
22086,180,1,205.12,
22087,137,3,69.2,
22088,32,5,10.0,
22089,8,14,16205.37,
22090,128,2,17.43,
22091,34,9,10.0,
22092,219,1,167.82,
22093,23,2,1541.96,
22094,14,1,6176.35,
22095,126,1,10.0,
22096,286,1,70.72,
22097,12,14,4902.59,
22098,122,1,5613.45,
22099,17,15,12997.11,
22100,251,1,166.55,
22101,29,5,466.24,
22102,30,1,10.0,
22103,157,1,10.0,
22104,10,1,3307.15,
22105,179,4,1910.29,
22106,178,2,10.0,
22107,99,1,1417.03,
22108,13,24,10.0,
22109,19,2,10.0,
22110,9,2,2109.44,
22111,67,1,2538.49,
22112,13,2,10.0,
22113,281,1,229.49,
22114,16,2,3754.39,
22115,21,1,1864.76,
22116,172,1,336.46,
22117,3,3,2688.71,
22118,21,2,10.0,
22119,225,2,1191.01,
22120,21,1,10.0,
22121,7,9,10.0,
22122,188,1,10.0,
22123,194,1,10.0,
22124,114,2,182.09,
22125,28,3,2378.33,
22126,13,1,3788.43,
22127,19,12,14914.33,
22128,264,1,98.78,
22129,24,2,3650.29,
22130,156,1,302.31,
22131,8,29,7329.49,
22132,249,1,327.94,
22133,8,21,12358.33,
22134,181,1,311.27,
22135,1,7,17720.34,
22136,89,2,623.18,
22137,11,16,5509.87,
22138,11,13,6913.08,
22139,154,1,193.91,
22140,94,3,1068.31,
22141,164,7,1578.8,
22142,10,27,17614.99,
22143,81,1,3583.4,
22144,22,18,10.0,
22145,14,17,14296.23,
22146,164,1,170.81,
22147,126,4,140.51,
22148,168,1,151.04,
22149,97,2,2668.88,
22150,186,5,894.44,
22151,72,2,10.0,
22152,106,1,10.0,
22153,234,1,129.18,
22154,48,5,3140.06,
22155,5,15,20032.71,
22156,11,17,11334.26,
22157,156,1,33.12,
22158,13,2,3203.51,
22159,14,18,16230.74,
22160,25,18,19394.98,
22161,38,6,3013.73,
22162,19,7,10.0,
22163,225,1,174.07,
22164,16,16,17073.49,
22165,156,4,1816.44,
22166,84,1,10.0,
22167,232,1,220.01,
22168,117,1,839.78,
22169,154,4,176.36,
22170,245,1,223.1,
22171,6,25,10561.9,
22172,70,1,302.18,
22173,11,18,10.0,
22174,10,18,4762.01,
22175,13,19,658.48,
22176,24,2,2645.43,
22177,181,1,440.17,
22178,16,2,7058.99,
22179,39,6,2419.16,
22180,12,19,10375.01,
22181,11,1,6462.63,
22182,170,1,104.86,
22183,114,1,1596.02,
22184,122,1,75.9,
22185,4,13,9370.83,
22186,296,1,251.96,
22187,184,4,4428.73,
22188,8,16,12654.44,
22189,46,2,1650.26,
22190,116,1,10.0,
22191,19,2,2274.67,
22192,267,1,351.03,
22193,47,8,2078.48,
22194,3,7,10630.54,
22195,23,2,710.13,
22196,11,8,2735.42,
22197,69,2,464.35,
22198,309,1,286.93,
22199,244,1,205.13,
22200,259,1,367.3,
22201,49,6,5187.06,
22202,4,1,10.0,
22203,19,1,10.0,
22204,58,1,1275.34,
22205,58,1,10.0,
22206,71,1,2474.61,
22207,40,1,305.16,
22208,178,1,1973.08,
22209,123,5,154.49,
22210,15,1,317.8,
22211,54,1,143.68,
22212,176,1,76.84,
22213,10,10,14488.01,
22214,155,1,745.99,
22215,167,2,10.0,
22216,24,2,10.0,
22217,37,5,1954.14,
22218,13,7,19389.6,
22219,8,11,2626.13,
22220,12,17,10.0,
22221,168,4,2128.13,
22222,186,1,385.25,
22223,12,2,995.03,
22224,121,2,1326.92,
22225,91,1,1542.7,
22226,83,2,53.95,
22227,53,3,2886.87,
22228,208,1,243.22,
22229,4,1,6139.82,
22230,177,1,252.68,
22231,173,4,2066.23,
22232,165,1,1915.2,
22233,110,1,430.97,
22234,19,11,10.0,
22235,23,2,728.24,
22236,96,1,3008.25,
22237,206,1,296.51,
22238,10,1,8023.78,
22239,22,2,10.0,
22240,43,1,1712.95,
22241,13,3,10.0,
22242,170,3,10.0,
22243,199,1,231.41,
22244,9,1,10.0,
22245,69,1,636.02,
22246,240,1,187.35,
22247,87,1,332.0,
22248,1,1,10.0,
22249,167,1,232.97,
22250,50,1,858.55,
22251,149,3,773.06,
22252,274,1,168.92,
22253,241,1,303.18,
22254,7,1,6175.91,
22255,26,1,13574.63,
22256,2,8,8393.11,
22257,24,6,4957.44,
22258,18,2,10.0,
22259,185,1,130.93,
22260,4,17,16043.72,
22261,290,1,212.37,
22262,13,17,10.0,
22263,107,1,10.0,
22264,124,1,3648.16,
22265,1,1,1521.57,
22266,58,1,1580.09,
22267,21,2,10.0,
22268,111,1,757.5,
22269,219,1,284.5,
22270,20,2,10.0,
22271,245,1,252.08,
22272,254,1,290.64,
22273,72,2,76.35,
22274,16,2,4856.8,
22275,156,1,675.01,
22276,54,2,887.81,
22277,14,1,10.0,
22278,5,10,10.0,
22279,158,1,10.0,
22280,244,1,2007.36,
22281,115,2,1524.41,
22282,24,2,10.0,
22283,7,7,10.0,
22284,36,3,3891.78,
22285,188,4,1629.41,
22286,64,1,1764.01,
22287,223,1,192.88,
22288,13,14,20384.07,
22289,175,1,2823.92,
22290,49,7,1939.66,
22291,163,1,197.35,
22292,174,2,10.0,
22293,117,1,1870.36,
22294,22,5,10.0,
22295,8,2,1046.27,
22296,8,11,1043.7,
22297,36,7,2451.93,
22298,229,1,302.63,
22299,23,14,16228.94,
22300,32,6,10.0,
22301,258,1,179.54,
22302,44,6,1185.0,
22303,125,2,2130.59,
22304,15,10,5071.26,
22305,140,5,10.0,
22306,198,4,10.0,
22307,165,3,1697.03,
22308,23,2,476.39,
22309,282,1,77.27,
22310,35,5,5384.39,
22311,158,1,10.0,
22312,247,3,3335.9,
22313,127,1,10.0,
22314,272,1,231.33,
22315,8,1,17235.63,
22316,15,12,16848.07,
22317,96,1,22.72,
22318,1,1,1289.57,
22319,100,1,10.0,
22320,11,23,6418.64,
22321,283,1,191.03,
22322,128,1,10.0,
22323,96,2,10.0,
22324,19,1,4100.2,
22325,85,1,339.28,
22326,17,18,16834.88,
22327,14,9,15549.41,
22328,7,9,10.0,
22329,34,1,77.76,
22330,14,3,6516.18,
22331,24,1,1989.27,
22332,15,8,4415.57,
22333,271,1,145.24,
22334,144,1,257.49,
22335,178,2,2244.15,
22336,47,5,10.0,
22337,22,18,15054.87,
22338,251,1,330.33,
22339,104,2,156.12,
22340,1,2,10.0,
22341,139,1,1693.01,
22342,113,1,1976.41,
22343,134,3,1669.24,
22344,47,5,6893.49,
22345,89,1,2337.44,
22346,9,2,3181.1,
22347,172,4,243.15,
22348,21,9,8840.23,
22349,24,1,10.0,
22350,204,3,75.21,
22351,142,6,2418.58,
22352,131,3,1262.78,
22353,10,18,17307.61,
22354,94,1,1733.05,
22355,11,18,22899.61,
22356,159,1,1168.74,
22357,6,15,12060.22,
22358,72,4,727.63,
22359,15,15,10.0,
22360,174,1,49.65,
22361,240,1,211.69,
22362,8,4,6824.95,
22363,18,13,7188.35,
22364,106,2,20.33,
22365,8,2,14220.0,
22366,200,1,262.68,
22367,89,2,2455.09,
22368,12,10,18174.3,
22369,295,1,134.87,
22370,127,3,2880.15,
22371,8,2,10.0,
22372,19,8,10.0,
22373,82,1,10.0,
22374,163,2,10.0,
22375,274,1,366.55,
22376,14,11,10.0,
22377,5,11,10.0,
22378,12,2,8031.17,
22379,19,1,242.17,
22380,55,1,618.97,
22381,24,1,4822.24,
22382,32,10,17447.56,
22383,18,1,10.0,
22384,281,1,273.41,
22385,153,3,2120.65,
22386,18,2,10.0,
22387,207,1,306.06,
22388,103,1,10.0,
22389,10,1,2445.13,
22390,12,6,10.0,
22391,240,1,176.1,
22392,93,1,10.0,
22393,181,1,1846.16,
22394,43,3,852.81,
22395,32,3,3605.07,
22396,44,4,1895.31,
22397,186,1,178.15,
22398,231,1,131.67,
22399,16,2,4040.49,
22400,286,1,216.58,
22401,46,1,1861.4,
22402,1,2,10.0,
22403,17,12,10972.21,
22404,43,1,2060.64,
22405,5,11,7978.6,
22406,157,5,65.76,
22407,12,1,10.0,
22408,140,2,10.0,
22409,301,1,337.16,
22410,132,2,10.0,
22411,69,1,10.0,
22412,17,18,9857.38,
22413,165,1,247.31,
22414,48,2,1622.62,
22415,14,8,3910.95,
22416,1,1,1631.84,
22417,156,2,1765.82,
22418,115,3,827.17,
22419,139,1,10.0,
22420,219,1,268.65,
22421,96,2,10.0,
22422,132,1,1799.38,
22423,28,3,825.71,
22424,109,1,294.47,
22425,296,1,194.65,
22426,22,1,7286.74,
22427,256,1,252.22,
22428,33,13,12255.53,
22429,11,1,5749.29,
22430,170,1,245.0,
22431,54,6,2886.97,
22432,75,1,1986.68,
22433,12,7,15232.93,
22434,11,18,10.0,
22435,21,2,3296.02,
22436,138,1,10.0,
22437,1,1,1460.19,
22438,11,28,9661.92,
22439,59,1,531.21,
22440,34,1,1021.03,
22441,19,1,3866.02,
22442,6,1,9730.21,
22443,24,8,3798.76,
22444,154,2,414.36,
22445,37,2,3088.59,
22446,48,7,1189.61,
22447,37,3,419.79,
22448,250,1,340.05,
22449,14,2,10.0,
22450,12,3,8816.84,
22451,159,3,3046.84,
22452,6,26,10.0,
22453,181,2,216.06,
22454,25,5,5450.69,
22455,10,11,25908.69,
22456,18,1,652.08,
22457,8,19,14901.03,
22458,208,1,10.0,
22459,321,1,160.08,
22460,254,1,282.31,
22461,38,9,1943.1,
22462,134,1,173.54,
22463,12,12,6957.13,
22464,29,2,4003.26,
22465,44,2,10.0,
22466,10,9,4751.96,
22467,80,1,2164.26,
22468,39,2,4679.38,
22469,299,1,229.13,
22470,23,1,393.42,
22471,155,1,157.27,
22472,236,1,189.47,
22473,153,2,362.08,
22474,10,2,12504.18,
22475,18,1,1095.18,
22476,127,1,2891.69,
22477,294,1,195.68,
22478,235,1,210.61,
22479,1,1,1602.6,
22480,177,6,598.72,
22481,59,1,10.0,
22482,54,3,5609.67,
22483,15,2,10.0,
22484,256,1,128.44,
22485,70,1,671.07,
22486,178,3,265.24,
22487,138,1,1805.38,
22488,15,22,7702.78,
22489,10,1,2340.41,
22490,52,4,211.5,
22491,125,1,422.62,
22492,40,7,2545.82,
22493,7,1,1749.3,
22494,14,21,10.0,
22495,7,13,4156.21,
22496,190,1,194.88,
22497,21,6,3393.98,
22498,214,1,264.3,
22499,185,1,286.61,
22500,234,1,170.73,
22501,161,2,842.31,
22502,7,3,4525.47,
22503,114,1,2028.41,
22504,93,1,10.0,
22505,39,3,10.0,
22506,118,2,10.0,
22507,256,1,318.16,
22508,53,3,2099.42,
22509,14,1,720.45,
22510,16,7,10.0,
22511,14,16,10.0,
22512,16,2,10.0,
