CustomerID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_score,Segment
23273,9,1,10.0,5,2,1,521,Others
23274,162,2,10.0,2,3,1,231,Others
23275,16,2,2849.53,4,3,4,434,Potential Loyalists
23276,125,1,224.47,2,2,2,222,Hibernating
23277,30,5,1244.58,4,4,4,444,Champions
23278,32,4,65.27,4,4,1,441,Others
23279,132,1,10.0,2,2,1,221,Hibernating
23280,23,8,3509.07,4,5,5,455,Champions
23281,93,1,10.0,2,2,1,221,Hibernating
23282,60,1,612.26,3,2,3,323,Others
23283,12,1,10.0,5,2,1,521,Others
23284,3,2,10.0,5,3,1,531,Others
23285,203,1,199.16,1,2,2,122,Hibernating
23286,95,1,731.26,2,2,3,223,Others
23287,123,1,878.17,2,2,3,223,Others
23288,170,5,897.77,2,4,3,243,At Risk
23289,150,3,60.21,2,4,1,241,Others
23290,19,2,945.55,4,3,3,433,Potential Loyalists
23291,47,1,936.19,3,2,3,323,Others
23292,134,1,1018.95,2,2,3,223,Others
23293,78,1,48.87,3,2,1,321,Others
23294,12,2,10.0,5,3,1,531,Others
23295,16,8,10.0,4,5,1,451,Others
23296,145,6,1378.51,2,5,4,254,At Risk
23297,104,2,2642.33,2,3,4,234,At Risk
23298,11,2,1697.3,5,3,4,534,Potential Loyalists
23299,261,1,288.32,1,2,2,122,Hibernating
23300,8,5,12407.24,5,4,5,545,Champions
23301,232,1,132.47,1,2,1,121,Hibernating
23302,167,1,159.89,2,2,2,222,Hibernating
23303,188,1,675.51,1,2,3,123,Others
23304,9,13,11345.39,5,5,5,555,Champions
23305,139,1,323.03,2,2,2,222,Hibernating
23306,223,1,190.02,1,2,2,122,Hibernating
23307,10,1,11109.76,5,2,5,525,Potential Loyalists
23308,163,1,1816.17,2,2,4,224,Others
23309,1,1,1349.41,5,2,4,524,Potential Loyalists
23310,17,2,3579.71,4,3,5,435,Potential Loyalists
23311,358,1,68.11,1,2,1,121,Hibernating
23312,236,1,79.47,1,2,1,121,Hibernating
23313,242,1,222.92,1,2,2,122,Hibernating
23314,17,15,15259.56,4,5,5,455,Champions
23315,213,2,1370.34,1,3,4,134,At Risk
23316,27,1,10.0,4,2,1,421,Others
23317,17,2,3055.34,4,3,5,435,Potential Loyalists
23318,15,2,10.0,4,3,1,431,Others
23319,241,1,175.72,1,2,2,122,Hibernating
23320,248,1,263.29,1,2,2,122,Hibernating
23321,212,1,256.11,1,2,2,122,Hibernating
23322,37,6,1870.55,3,5,4,354,Loyal Customers
23323,148,2,2211.39,2,3,4,234,At Risk
23324,6,8,1514.3,5,5,4,554,Champions
23325,9,1,6562.65,5,2,5,525,Potential Loyalists
23326,13,3,10.0,5,4,1,541,Others
23327,48,1,10.0,3,2,1,321,Others
23328,191,1,272.04,1,2,2,122,Hibernating
23329,26,2,40.21,4,3,1,431,Others
23330,55,7,2344.35,3,5,4,354,Loyal Customers
23331,7,27,10.0,5,5,1,551,Others
23332,18,2,10.0,4,3,1,431,Others
23333,106,1,702.9,2,2,3,223,Others
23334,11,1,3278.59,5,2,5,525,Potential Loyalists
23335,172,1,10.0,2,2,1,221,Hibernating
23336,181,2,445.39,1,3,3,133,At Risk
23337,9,16,10.0,5,5,1,551,Others
23338,20,7,9989.77,4,5,5,455,Champions
23339,169,1,165.16,2,2,2,222,Hibernating
23340,339,1,294.12,1,2,2,122,Hibernating
23341,107,1,863.41,2,2,3,223,Others
23342,174,1,3068.31,1,2,5,125,Others
23343,7,1,665.18,5,2,3,523,Potential Loyalists
23344,20,1,12036.71,4,2,5,425,Potential Loyalists
23345,24,8,10.0,4,5,1,451,Others
23346,154,4,1946.07,2,4,4,244,At Risk
23347,68,1,10.0,3,2,1,321,Others
23348,186,6,10.0,1,5,1,151,Others
23349,17,22,20145.69,4,5,5,455,Champions
23350,178,2,5052.06,1,3,5,135,At Risk
23351,9,17,24538.71,5,5,5,555,Champions
23352,72,1,1402.91,3,2,4,324,Others
23353,147,1,280.97,2,2,2,222,Hibernating
23354,46,2,4915.47,3,3,5,335,Others
23355,14,12,9610.74,5,5,5,555,Champions
23356,172,1,222.8,2,2,2,222,Hibernating
23357,290,1,280.18,1,2,2,122,Hibernating
23358,282,1,209.45,1,2,2,122,Hibernating
23359,65,1,10.0,3,2,1,321,Others
23360,87,1,1329.74,2,2,4,224,Others
23361,19,1,10.0,4,2,1,421,Others
23362,176,2,4216.0,1,3,5,135,At Risk
23363,99,2,1140.26,2,3,4,234,At Risk
23364,17,2,4227.4,4,3,5,435,Potential Loyalists
23365,172,1,2685.48,2,2,4,224,Others
23366,111,1,1363.78,2,2,4,224,Others
23367,5,12,10.0,5,5,1,551,Others
23368,87,1,10.0,2,2,1,221,Hibernating
23369,13,15,667.72,5,5,3,553,Loyal Customers
23370,18,5,10.0,4,4,1,441,Others
23371,10,7,6598.03,5,5,5,555,Champions
23372,293,1,127.59,1,2,1,121,Hibernating
23373,292,1,169.89,1,2,2,122,Hibernating
23374,240,1,159.76,1,2,2,122,Hibernating
23375,56,4,2837.5,3,4,4,344,Loyal Customers
23376,26,2,1288.01,4,3,4,434,Potential Loyalists
23377,20,10,7768.1,4,5,5,455,Champions
23378,139,1,79.21,2,2,1,221,Hibernating
23379,20,2,10.0,4,3,1,431,Others
23380,95,1,10.0,2,2,1,221,Hibernating
23381,47,7,2955.79,3,5,5,355,Loyal Customers
23382,18,2,10.0,4,3,1,431,Others
23383,289,1,175.71,1,2,2,122,Hibernating
23384,12,1,17441.91,5,2,5,525,Potential Loyalists
23385,13,2,2851.74,5,3,4,534,Potential Loyalists
23386,89,1,486.46,2,2,3,223,Others
23387,290,1,162.11,1,2,2,122,Hibernating
23388,58,2,10.0,3,3,1,331,Others
23389,180,6,10.0,1,5,1,151,Others
23390,20,2,932.2,4,3,3,433,Potential Loyalists
23391,1,1,10.0,5,2,1,521,Others
23392,68,3,993.04,3,4,3,343,Loyal Customers
23393,169,3,2344.65,2,4,4,244,At Risk
23394,8,1,27275.3,5,2,5,525,Potential Loyalists
23395,27,7,849.8,4,5,3,453,Loyal Customers
23396,91,1,438.2,2,2,3,223,Others
23397,32,6,10.0,4,5,1,451,Others
23398,13,6,2790.39,5,5,4,554,Champions
23399,291,1,242.86,1,2,2,122,Hibernating
23400,92,2,592.69,2,3,3,233,At Risk
23401,175,1,4517.14,1,2,5,125,Others
23402,122,1,421.98,2,2,3,223,Others
23403,29,1,5470.51,4,2,5,425,Potential Loyalists
23404,307,1,144.17,1,2,1,121,Hibernating
23405,107,1,10.0,2,2,1,221,Hibernating
23406,64,2,606.47,3,3,3,333,Others
23407,56,1,437.66,3,2,3,323,Others
23408,11,6,10.0,5,5,1,551,Others
23409,12,16,10.0,5,5,1,551,Others
23410,15,17,8622.76,4,5,5,455,Champions
23411,50,1,10.0,3,2,1,321,Others
23412,146,2,10.0,2,3,1,231,Others
23413,82,1,724.75,3,2,3,323,Others
23414,224,1,230.33,1,2,2,122,Hibernating
23415,33,5,1014.6,4,4,3,443,Loyal Customers
23416,117,1,10.0,2,2,1,221,Hibernating
23417,17,27,4358.39,4,5,5,455,Champions
23418,110,5,215.12,2,4,2,242,Others
23419,9,20,4410.77,5,5,5,555,Champions
23420,124,4,10.0,2,4,1,241,Others
23421,125,1,1241.79,2,2,4,224,Others
23422,288,1,255.75,1,2,2,122,Hibernating
23423,14,2,4208.2,5,3,5,535,Potential Loyalists
23424,315,1,287.57,1,2,2,122,Hibernating
23425,194,2,1385.41,1,3,4,134,At Risk
23426,190,1,227.58,1,2,2,122,Hibernating
23427,37,4,2015.27,3,4,4,344,Loyal Customers
23428,11,1,13072.88,5,2,5,525,Potential Loyalists
23429,83,2,1267.19,3,3,4,334,Others
23430,17,1,1174.58,4,2,4,424,Potential Loyalists
23431,61,2,3212.92,3,3,5,335,Others
23432,9,2,10.0,5,3,1,531,Others
23433,128,5,4450.27,2,4,5,245,At Risk
23434,125,2,768.3,2,3,3,233,At Risk
23435,15,1,1736.77,4,2,4,424,Potential Loyalists
23436,106,4,1370.21,2,4,4,244,At Risk
23437,14,5,10.0,5,4,1,541,Others
23438,133,4,10.0,2,4,1,241,Others
23439,24,1,1440.7,4,2,4,424,Potential Loyalists
23440,144,2,3381.53,2,3,5,235,At Risk
23441,204,1,349.47,1,2,2,122,Hibernating
23442,193,1,104.08,1,2,1,121,Hibernating
23443,65,2,891.08,3,3,3,333,Others
23444,126,1,3205.64,2,2,5,225,Others
23445,11,18,10117.15,5,5,5,555,Champions
23446,240,1,175.5,1,2,2,122,Hibernating
23447,24,5,404.07,4,4,3,443,Loyal Customers
23448,18,8,9113.53,4,5,5,455,Champions
23449,144,1,10.0,2,2,1,221,Hibernating
23450,13,3,16675.22,5,4,5,545,Champions
23451,5,5,5054.79,5,4,5,545,Champions
23452,14,2,6433.45,5,3,5,535,Potential Loyalists
23453,146,2,2399.48,2,3,4,234,At Risk
23454,250,1,208.27,1,2,2,122,Hibernating
23455,119,1,1956.56,2,2,4,224,Others
23456,138,1,1275.24,2,2,4,224,Others
23457,15,3,5965.8,4,4,5,445,Champions
23458,16,6,5716.12,4,5,5,455,Champions
23459,175,1,163.11,1,2,2,122,Hibernating
23460,182,1,270.95,1,2,2,122,Hibernating
23461,7,2,3846.08,5,3,5,535,Potential Loyalists
23462,75,1,809.21,3,2,3,323,Others
23463,89,1,667.8,2,2,3,223,Others
23464,129,3,3715.34,2,4,5,245,At Risk
23465,56,1,1232.2,3,2,4,324,Others
23466,106,4,10.0,2,4,1,241,Others
23467,14,25,26492.67,5,5,5,555,Champions
23468,71,1,528.99,3,2,3,323,Others
23469,7,1,1036.36,5,2,3,523,Potential Loyalists
23470,101,1,3985.45,2,2,5,225,Others
23471,38,4,6213.24,3,4,5,345,Loyal Customers
23472,11,2,10.0,5,3,1,531,Others
23473,254,1,254.77,1,2,2,122,Hibernating
23474,184,1,129.05,1,2,1,121,Hibernating
23475,31,6,2948.98,4,5,5,455,Champions
23476,97,1,542.9,2,2,3,223,Others
23477,18,1,10.0,4,2,1,421,Others
23478,21,2,6781.14,4,3,5,435,Potential Loyalists
23479,153,4,318.09,2,4,2,242,Others
23480,11,18,10.0,5,5,1,551,Others
23481,127,1,10.0,2,2,1,221,Hibernating
23482,96,2,4450.97,2,3,5,235,At Risk
23483,11,11,27830.31,5,5,5,555,Champions
23484,16,17,17150.81,4,5,5,455,Champions
23485,15,1,2110.3,4,2,4,424,Potential Loyalists
23486,23,1,2206.81,4,2,4,424,Potential Loyalists
23487,20,2,1634.96,4,3,4,434,Potential Loyalists
23488,8,1,27235.13,5,2,5,525,Potential Loyalists
23489,100,1,10.0,2,2,1,221,Hibernating
23490,51,5,3449.59,3,4,5,345,Loyal Customers
23491,6,5,10.0,5,4,1,541,Others
23492,14,1,15810.8,5,2,5,525,Potential Loyalists
23493,25,2,7997.53,4,3,5,435,Potential Loyalists
23494,184,1,1494.77,1,2,4,124,Others
23495,211,1,10.0,1,2,1,121,Hibernating
23496,16,29,10.0,4,5,1,451,Others
23497,213,1,1190.14,1,2,4,124,Others
23498,314,1,261.69,1,2,2,122,Hibernating
23499,8,1,340.85,5,2,2,522,Potential Loyalists
23500,21,5,3397.98,4,4,5,445,Champions
23501,9,21,10.0,5,5,1,551,Others
23502,19,2,3984.42,4,3,5,435,Potential Loyalists
23503,15,16,29142.77,4,5,5,455,Champions
23504,212,1,215.25,1,2,2,122,Hibernating
23505,19,2,639.82,4,3,3,433,Potential Loyalists
23506,216,1,245.3,1,2,2,122,Hibernating
23507,133,1,838.62,2,2,3,223,Others
23508,131,1,10.0,2,2,1,221,Hibernating
23509,209,1,235.64,1,2,2,122,Hibernating
23510,13,19,10.0,5,5,1,551,Others
23511,57,1,601.24,3,2,3,323,Others
23512,187,1,222.29,1,2,2,122,Hibernating
23513,10,2,10.0,5,3,1,531,Others
23514,162,2,10.0,2,3,1,231,Others
23515,13,3,12841.26,5,4,5,545,Champions
23516,40,6,2365.16,3,5,4,354,Loyal Customers
23517,106,1,1393.47,2,2,4,224,Others
23518,7,24,9552.86,5,5,5,555,Champions
23519,32,3,3879.63,4,4,5,445,Champions
23520,26,1,497.39,4,2,3,423,Potential Loyalists
23521,193,3,3805.78,1,4,5,145,At Risk
23522,50,3,5243.22,3,4,5,345,Loyal Customers
23523,152,5,10.0,2,4,1,241,Others
23524,20,1,10.0,4,2,1,421,Others
23525,12,15,11897.93,5,5,5,555,Champions
23526,27,3,7479.23,4,4,5,445,Champions
23527,15,1,213.84,4,2,2,422,Potential Loyalists
23528,157,1,186.01,2,2,2,222,Hibernating
23529,101,2,1652.2,2,3,4,234,At Risk
23530,16,10,4630.99,4,5,5,455,Champions
23531,43,6,2133.08,3,5,4,354,Loyal Customers
23532,17,17,20958.98,4,5,5,455,Champions
23533,90,1,10.0,2,2,1,221,Hibernating
23534,30,2,10.0,4,3,1,431,Others
23535,14,8,10.0,5,5,1,551,Others
23536,58,1,10.0,3,2,1,321,Others
23537,102,2,10.0,2,3,1,231,Others
23538,101,1,1590.94,2,2,4,224,Others
23539,26,15,10.0,4,5,1,451,Others
23540,144,3,1218.75,2,4,4,244,At Risk
23541,217,1,101.82,1,2,1,121,Hibernating
23542,10,28,5001.44,5,5,5,555,Champions
23543,153,3,10.0,2,4,1,241,Others
23544,210,1,278.84,1,2,2,122,Hibernating
23545,104,2,10.0,2,3,1,231,Others
23546,128,1,10.0,2,2,1,221,Hibernating
23547,114,1,1440.18,2,2,4,224,Others
23548,16,26,15626.05,4,5,5,455,Champions
23549,86,1,1326.59,2,2,4,224,Others
23550,221,1,287.12,1,2,2,122,Hibernating
23551,119,1,962.06,2,2,3,223,Others
23552,215,1,197.41,1,2,2,122,Hibernating
23553,213,1,47.32,1,2,1,121,Hibernating
23554,221,1,192.88,1,2,2,122,Hibernating
23555,138,1,327.92,2,2,2,222,Hibernating
23556,170,6,1413.23,2,5,4,254,At Risk
23557,47,7,983.43,3,5,3,353,Loyal Customers
23558,141,1,10.0,2,2,1,221,Hibernating
23559,8,16,9414.21,5,5,5,555,Champions
23560,237,1,95.65,1,2,1,121,Hibernating
23561,121,2,70.69,2,3,1,231,Others
23562,16,17,15908.25,4,5,5,455,Champions
23563,23,8,2919.76,4,5,4,454,Champions
23564,9,12,10130.14,5,5,5,555,Champions
23565,129,1,10.0,2,2,1,221,Hibernating
23566,327,1,364.57,1,2,3,123,Others
23567,37,4,10.0,3,4,1,341,Others
23568,12,14,21865.17,5,5,5,555,Champions
23569,5,29,8148.51,5,5,5,555,Champions
23570,145,2,10.0,2,3,1,231,Others
23571,13,3,10.0,5,4,1,541,Others
23572,153,1,2694.48,2,2,4,224,Others
23573,10,1,447.15,5,2,3,523,Potential Loyalists
23574,219,1,135.18,1,2,1,121,Hibernating
23575,175,1,10.0,1,2,1,121,Hibernating
23576,107,2,97.04,2,3,1,231,Others
23577,171,1,205.01,2,2,2,222,Hibernating
23578,14,10,12831.8,5,5,5,555,Champions
23579,120,5,3623.52,2,4,5,245,At Risk
23580,3,14,13143.25,5,5,5,555,Champions
23581,132,1,10.0,2,2,1,221,Hibernating
23582,199,4,766.67,1,4,3,143,At Risk
23583,249,1,288.92,1,2,2,122,Hibernating
23584,10,17,10.0,5,5,1,551,Others
23585,20,1,6994.07,4,2,5,425,Potential Loyalists
23586,10,26,10.0,5,5,1,551,Others
23587,221,1,290.87,1,2,2,122,Hibernating
23588,52,8,3232.56,3,5,5,355,Loyal Customers
23589,86,1,1632.17,2,2,4,224,Others
23590,131,5,3603.41,2,4,5,245,At Risk
23591,80,2,704.04,3,3,3,333,Others
23592,6,2,1754.68,5,3,4,534,Potential Loyalists
23593,162,1,10.0,2,2,1,221,Hibernating
23594,25,6,10.0,4,5,1,451,Others
23595,163,2,1736.82,2,3,4,234,At Risk
23596,228,1,387.89,1,2,3,123,Others
23597,245,1,354.44,1,2,2,122,Hibernating
23598,57,1,814.11,3,2,3,323,Others
23599,239,1,208.99,1,2,2,122,Hibernating
23600,36,8,4910.46,3,5,5,355,Loyal Customers
23601,182,1,149.2,1,2,1,121,Hibernating
23602,2,11,10.0,5,5,1,551,Others
23603,108,6,3632.04,2,5,5,255,At Risk
23604,75,1,860.11,3,2,3,323,Others
23605,13,2,10.0,5,3,1,531,Others
23606,196,1,286.57,1,2,2,122,Hibernating
23607,134,4,4802.83,2,4,5,245,At Risk
23608,26,4,672.02,4,4,3,443,Loyal Customers
23609,130,1,10.0,2,2,1,221,Hibernating
23610,276,1,328.47,1,2,2,122,Hibernating
23611,157,2,10.0,2,3,1,231,Others
23612,7,10,4960.66,5,5,5,555,Champions
23613,101,4,3867.06,2,4,5,245,At Risk
23614,5,7,9902.38,5,5,5,555,Champions
23615,10,16,15898.68,5,5,5,555,Champions
23616,1,1,2439.55,5,2,4,524,Potential Loyalists
23617,3,2,10.0,5,3,1,531,Others
23618,12,29,8398.44,5,5,5,555,Champions
23619,11,23,3573.43,5,5,5,555,Champions
23620,108,1,10.0,2,2,1,221,Hibernating
23621,93,1,219.06,2,2,2,222,Hibernating
23622,29,6,10.0,4,5,1,451,Others
23623,2,6,6426.25,5,5,5,555,Champions
23624,307,1,191.01,1,2,2,122,Hibernating
23625,124,1,137.61,2,2,1,221,Hibernating
23626,42,1,3218.88,3,2,5,325,Others
23627,45,1,10.0,3,2,1,321,Others
23628,45,5,10.0,3,4,1,341,Others
23629,92,1,3278.11,2,2,5,225,Others
23630,272,1,67.01,1,2,1,121,Hibernating
23631,266,1,253.96,1,2,2,122,Hibernating
23632,5,1,1917.67,5,2,4,524,Potential Loyalists
23633,27,4,10.0,4,4,1,441,Others
23634,9,6,6223.19,5,5,5,555,Champions
23635,97,1,10.0,2,2,1,221,Hibernating
23636,90,2,10.0,2,3,1,231,Others
23637,289,1,154.26,1,2,2,122,Hibernating
23638,247,1,312.18,1,2,2,122,Hibernating
23639,142,1,296.03,2,2,2,222,Hibernating
23640,19,2,10.0,4,3,1,431,Others
23641,164,1,2331.82,2,2,4,224,Others
23642,20,9,10.0,4,5,1,451,Others
23643,15,1,10.0,4,2,1,421,Others
23644,82,1,1850.29,3,2,4,324,Others
23645,106,1,2307.74,2,2,4,224,Others
23646,307,1,202.65,1,2,2,122,Hibernating
23647,15,6,11647.1,4,5,5,455,Champions
23648,13,5,10.0,5,4,1,541,Others
23649,20,3,17403.13,4,4,5,445,Champions
23650,117,1,5386.43,2,2,5,225,Others
23651,129,1,2167.94,2,2,4,224,Others
23652,18,1,2846.78,4,2,4,424,Potential Loyalists
23653,47,2,10.0,3,3,1,331,Others
23654,57,3,3069.4,3,4,5,345,Loyal Customers
23655,196,1,107.53,1,2,1,121,Hibernating
23656,85,4,166.21,3,4,2,342,Others
23657,144,2,189.52,2,3,2,232,Others
23658,15,1,9901.11,4,2,5,425,Potential Loyalists
23659,10,12,18461.24,5,5,5,555,Champions
23660,17,1,3754.32,4,2,5,425,Potential Loyalists
23661,161,1,10.0,2,2,1,221,Hibernating
23662,198,1,329.22,1,2,2,122,Hibernating
23663,1,5,1357.09,5,4,4,544,Champions
23664,108,2,1239.76,2,3,4,234,At Risk
23665,39,3,3488.73,3,4,5,345,Loyal Customers
23666,157,1,4386.11,2,2,5,225,Others
23667,199,2,1993.71,1,3,4,134,At Risk
23668,5,19,10.0,5,5,1,551,Others
23669,10,24,8265.51,5,5,5,555,Champions
23670,79,2,44.15,3,3,1,331,Others
23671,7,3,9615.46,5,4,5,545,Champions
23672,39,8,3411.07,3,5,5,355,Loyal Customers
23673,30,1,10.0,4,2,1,421,Others
23674,18,2,1335.04,4,3,4,434,Potential Loyalists
23675,228,1,218.91,1,2,2,122,Hibernating
23676,104,1,305.58,2,2,2,222,Hibernating
23677,8,12,6257.34,5,5,5,555,Champions
23678,43,1,2728.34,3,2,4,324,Others
23679,16,16,10.0,4,5,1,451,Others
23680,210,1,252.86,1,2,2,122,Hibernating
23681,38,6,2774.03,3,5,4,354,Loyal Customers
23682,203,3,10.0,1,4,1,141,Others
23683,14,1,10.0,5,2,1,521,Others
23684,19,11,13312.92,4,5,5,455,Champions
23685,45,1,10.0,3,2,1,321,Others
23686,55,2,495.87,3,3,3,333,Others
23687,46,3,10.0,3,4,1,341,Others
23688,228,1,209.33,1,2,2,122,Hibernating
23689,20,2,10.0,4,3,1,431,Others
23690,11,1,3282.66,5,2,5,525,Potential Loyalists
23691,136,5,3066.87,2,4,5,245,At Risk
23692,89,1,10.0,2,2,1,221,Hibernating
23693,74,5,1085.0,3,4,3,343,Loyal Customers
23694,186,1,744.17,1,2,3,123,Others
23695,7,1,1393.37,5,2,4,524,Potential Loyalists
23696,208,1,201.75,1,2,2,122,Hibernating
23697,9,18,3198.67,5,5,5,555,Champions
23698,232,1,224.81,1,2,2,122,Hibernating
23699,29,3,10.0,4,4,1,441,Others
23700,10,6,10.0,5,5,1,551,Others
23701,312,1,351.03,1,2,2,122,Hibernating
23702,69,1,3219.84,3,2,5,325,Others
23703,4,1,10.0,5,2,1,521,Others
23704,62,1,2433.21,3,2,4,324,Others
23705,24,2,3271.46,4,3,5,435,Potential Loyalists
23706,20,1,2533.23,4,2,4,424,Potential Loyalists
23707,21,2,10.0,4,3,1,431,Others
23708,25,1,356.86,4,2,2,422,Potential Loyalists
23709,122,1,1080.7,2,2,3,223,Others
23710,118,1,137.36,2,2,1,221,Hibernating
23711,115,4,1694.26,2,4,4,244,At Risk
23712,13,27,4619.42,5,5,5,555,Champions
23713,121,2,42.93,2,3,1,231,Others
23714,16,1,13581.23,4,2,5,425,Potential Loyalists
23715,83,6,627.5,3,5,3,353,Loyal Customers
23716,19,1,1930.26,4,2,4,424,Potential Loyalists
23717,5,1,20139.96,5,2,5,525,Potential Loyalists
23718,98,1,10.0,2,2,1,221,Hibernating
23719,19,6,12472.41,4,5,5,455,Champions
23720,202,1,2830.62,1,2,4,124,Others
23721,127,1,68.4,2,2,1,221,Hibernating
23722,126,4,1203.15,2,4,4,244,At Risk
23723,71,1,10.0,3,2,1,321,Others
23724,9,2,10.0,5,3,1,531,Others
23725,72,1,824.4,3,2,3,323,Others
23726,302,1,88.24,1,2,1,121,Hibernating
23727,74,1,1219.83,3,2,4,324,Others
23728,8,9,940.62,5,5,3,553,Loyal Customers
23729,122,5,820.55,2,4,3,243,At Risk
23730,151,1,2959.23,2,2,5,225,Others
23731,301,1,295.96,1,2,2,122,Hibernating
23732,262,1,384.89,1,2,3,123,Others
23733,130,4,2546.56,2,4,4,244,At Risk
23734,108,2,1647.26,2,3,4,234,At Risk
23735,100,1,10.0,2,2,1,221,Hibernating
23736,220,2,5569.77,1,3,5,135,At Risk
23737,28,6,10.0,4,5,1,451,Others
23738,69,2,10.0,3,3,1,331,Others
23739,4,26,5916.99,5,5,5,555,Champions
23740,202,2,10.0,1,3,1,131,Others
23741,143,1,1611.02,2,2,4,224,Others
23742,290,1,198.12,1,2,2,122,Hibernating
23743,268,1,165.32,1,2,2,122,Hibernating
23744,33,5,10.0,4,4,1,441,Others
23745,16,1,19080.35,4,2,5,425,Potential Loyalists
23746,127,5,2731.07,2,4,4,244,At Risk
23747,191,1,10.0,1,2,1,121,Hibernating
23748,77,1,553.55,3,2,3,323,Others
23749,6,5,11772.38,5,4,5,545,Champions
23750,13,1,10.0,5,2,1,521,Others
23751,32,7,10.0,4,5,1,451,Others
23752,122,1,2085.8,2,2,4,224,Others
23753,97,6,3906.98,2,5,5,255,At Risk
23754,241,1,53.27,1,2,1,121,Hibernating
23755,25,7,10.0,4,5,1,451,Others
23756,101,1,1737.47,2,2,4,224,Others
23757,14,1,5004.12,5,2,5,525,Potential Loyalists
23758,212,1,96.07,1,2,1,121,Hibernating
23759,9,9,17114.59,5,5,5,555,Champions
23760,5,15,7245.91,5,5,5,555,Champions
23761,3,9,4874.38,5,5,5,555,Champions
23762,247,1,267.55,1,2,2,122,Hibernating
23763,23,6,1590.05,4,5,4,454,Champions
23764,13,1,10.0,5,2,1,521,Others
23765,14,2,10967.76,5,3,5,535,Potential Loyalists
23766,15,12,5069.62,4,5,5,455,Champions
23767,11,12,10.0,5,5,1,551,Others
23768,80,2,2180.84,3,3,4,334,Others
23769,105,2,10.0,2,3,1,231,Others
23770,62,1,10.0,3,2,1,321,Others
23771,10,16,11013.04,5,5,5,555,Champions
23772,18,2,10.0,4,3,1,431,Others
23773,60,1,261.88,3,2,2,322,Others
23774,15,2,5301.55,4,3,5,435,Potential Loyalists
23775,150,1,10.0,2,2,1,221,Hibernating
23776,141,1,224.01,2,2,2,222,Hibernating
23777,1,19,7124.6,5,5,5,555,Champions
23778,265,1,301.47,1,2,2,122,Hibernating
23779,184,1,324.02,1,2,2,122,Hibernating
23780,73,2,10.0,3,3,1,331,Others
23781,133,1,10.0,2,2,1,221,Hibernating
23782,14,3,10.0,5,4,1,541,Others
23783,72,1,1964.05,3,2,4,324,Others
23784,67,6,3361.8,3,5,5,355,Loyal Customers
23785,104,2,10.0,2,3,1,231,Others
23786,15,2,720.62,4,3,3,433,Potential Loyalists
23787,123,1,2611.3,2,2,4,224,Others
23788,44,1,10.0,3,2,1,321,Others
23789,212,1,768.05,1,2,3,123,Others
23790,63,1,2035.92,3,2,4,324,Others
23791,214,1,211.94,1,2,2,122,Hibernating
23792,166,1,1622.35,2,2,4,224,Others
23793,172,3,917.53,2,4,3,243,At Risk
23794,172,1,246.17,2,2,2,222,Hibernating
23795,23,12,10.0,4,5,1,451,Others
23796,28,8,2460.31,4,5,4,454,Champions
23797,15,2,10.0,4,3,1,431,Others
23798,20,11,6672.89,4,5,5,455,Champions
23799,48,2,10.0,3,3,1,331,Others
23800,11,1,10.0,5,2,1,521,Others
23801,157,4,1758.33,2,4,4,244,At Risk
23802,23,2,5155.0,4,3,5,435,Potential Loyalists
23803,17,2,10.0,4,3,1,431,Others
23804,172,1,637.77,2,2,3,223,Others
23805,165,1,401.02,2,2,3,223,Others
23806,148,1,1206.74,2,2,4,224,Others
23807,14,1,19701.69,5,2,5,525,Potential Loyalists
23808,20,2,2719.87,4,3,4,434,Potential Loyalists
23809,10,2,21213.61,5,3,5,535,Potential Loyalists
23810,28,6,6733.89,4,5,5,455,Champions
23811,26,8,1467.7,4,5,4,454,Champions
23812,142,1,2097.21,2,2,4,224,Others
23813,110,1,1478.66,2,2,4,224,Others
23814,205,3,768.98,1,4,3,143,At Risk
23815,55,1,1672.52,3,2,4,324,Others
23816,165,2,1555.48,2,3,4,234,At Risk
23817,4,9,12926.6,5,5,5,555,Champions
23818,20,2,4790.14,4,3,5,435,Potential Loyalists
23819,118,1,1006.73,2,2,3,223,Others
23820,21,17,6427.31,4,5,5,455,Champions
23821,198,1,172.35,1,2,2,122,Hibernating
23822,187,4,2643.79,1,4,4,144,At Risk
23823,67,1,69.49,3,2,1,321,Others
23824,43,3,3116.14,3,4,5,345,Loyal Customers
23825,17,2,10.0,4,3,1,431,Others
23826,15,11,13675.04,4,5,5,455,Champions
23827,33,7,10.0,4,5,1,451,Others
23828,151,1,253.37,2,2,2,222,Hibernating
23829,127,2,1861.71,2,3,4,234,At Risk
23830,43,2,10.0,3,3,1,331,Others
23831,23,13,14257.49,4,5,5,455,Champions
23832,13,10,10.0,5,5,1,551,Others
23833,215,1,141.86,1,2,1,121,Hibernating
23834,190,1,254.04,1,2,2,122,Hibernating
23835,157,1,10.0,2,2,1,221,Hibernating
23836,109,1,10.0,2,2,1,221,Hibernating
23837,8,27,10.0,5,5,1,551,Others
23838,230,1,126.81,1,2,1,121,Hibernating
23839,136,3,10.0,2,4,1,241,Others
23840,16,13,14096.31,4,5,5,455,Champions
23841,196,1,202.39,1,2,2,122,Hibernating
23842,232,1,393.27,1,3,3,133,At Risk
23843,18,8,5035.82,4,5,5,455,Champions
23844,8,2,6390.46,5,3,5,535,Potential Loyalists
